,Date,variable,value
24284,1/18/2009,9:00 PM,9
24285,1/19/2009,9:00 PM,9
24286,1/20/2009,9:00 PM,9
24287,1/21/2009,9:00 PM,23
24288,1/22/2009,9:00 PM,21
24289,1/23/2009,9:00 PM,22
24290,1/24/2009,9:00 PM,20
24291,1/25/2009,9:00 PM,8
24292,1/26/2009,9:00 PM,21
24293,1/27/2009,9:00 PM,9
24294,1/28/2009,9:00 PM,18
24295,1/29/2009,9:00 PM,21
24296,1/30/2009,9:00 PM,22
24297,1/31/2009,9:00 PM,19
24298,2/1/2009,9:00 PM,8
24299,2/2/2009,9:00 PM,22
24300,2/3/2009,9:00 PM,19
24301,2/4/2009,9:00 PM,20
24302,2/5/2009,9:00 PM,20
24303,2/6/2009,9:00 PM,23
24304,2/7/2009,9:00 PM,19
24305,2/8/2009,9:00 PM,8
24306,2/9/2009,9:00 PM,17
24307,2/10/2009,9:00 PM,22
24308,2/11/2009,9:00 PM,19
24309,2/12/2009,9:00 PM,22
24310,2/13/2009,9:00 PM,22
24311,2/14/2009,9:00 PM,19
24312,2/15/2009,9:00 PM,8
24313,2/16/2009,9:00 PM,8
24314,2/17/2009,9:00 PM,19
24315,2/18/2009,9:00 PM,19
24316,2/19/2009,9:00 PM,20
24317,2/20/2009,9:00 PM,26
24318,2/21/2009,9:00 PM,18
24319,2/22/2009,9:00 PM,9
24320,2/23/2009,9:00 PM,19
24321,2/24/2009,9:00 PM,20
24322,2/25/2009,9:00 PM,20
24323,2/26/2009,9:00 PM,22
24324,2/27/2009,9:00 PM,20
24325,2/28/2009,9:00 PM,19
24326,3/1/2009,9:00 PM,8
24327,3/2/2009,9:00 PM,16
24328,3/3/2009,9:00 PM,22
24329,3/4/2009,9:00 PM,21
24330,3/5/2009,9:00 PM,23
24331,3/6/2009,9:00 PM,24
24332,3/7/2009,9:00 PM,22
24333,3/8/2009,9:00 PM,11
24334,3/9/2009,9:00 PM,21
24335,3/10/2009,9:00 PM,20
24336,3/11/2009,9:00 PM,22
24337,3/12/2009,9:00 PM,20
24338,3/13/2009,9:00 PM,22
24339,3/14/2009,9:00 PM,21
24340,3/15/2009,9:00 PM,8
24341,3/16/2009,9:00 PM,23
24342,3/17/2009,9:00 PM,23
24343,3/18/2009,9:00 PM,22
24344,3/19/2009,9:00 PM,18
24345,3/20/2009,9:00 PM,22
24346,3/21/2009,9:00 PM,20
24347,3/22/2009,9:00 PM,10
24348,3/23/2009,9:00 PM,22
24349,3/24/2009,9:00 PM,21
24350,3/25/2009,9:00 PM,21
24351,3/26/2009,9:00 PM,20
24352,3/27/2009,9:00 PM,25
24353,3/28/2009,9:00 PM,19
24354,3/29/2009,9:00 PM,10
24355,3/30/2009,9:00 PM,17
24356,3/31/2009,9:00 PM,19
24357,4/1/2009,9:00 PM,22
24358,4/2/2009,9:00 PM,22
24359,4/3/2009,9:00 PM,21
24360,4/4/2009,9:00 PM,21
24361,4/5/2009,9:00 PM,11
24362,4/6/2009,9:00 PM,19
24363,4/7/2009,9:00 PM,22
24364,4/8/2009,9:00 PM,21
24365,4/9/2009,9:00 PM,22
24366,4/10/2009,9:00 PM,23
24367,4/11/2009,9:00 PM,19
24368,4/12/2009,9:00 PM,8
24369,4/13/2009,9:00 PM,19
24370,4/14/2009,9:00 PM,24
24371,4/15/2009,9:00 PM,20
24372,4/16/2009,9:00 PM,20
24373,4/17/2009,9:00 PM,24
24374,4/18/2009,9:00 PM,21
24375,4/19/2009,9:00 PM,12
24376,4/20/2009,9:00 PM,21
24377,4/21/2009,9:00 PM,24
24378,4/22/2009,9:00 PM,20
24379,4/23/2009,9:00 PM,20
24380,4/24/2009,9:00 PM,25
24381,4/25/2009,9:00 PM,30
24382,4/26/2009,9:00 PM,20
24383,4/27/2009,9:00 PM,36
24384,4/28/2009,9:00 PM,43
24385,4/29/2009,9:00 PM,20
24386,4/30/2009,9:00 PM,23
24387,5/1/2009,9:00 PM,36
24388,5/2/2009,9:00 PM,23
24389,5/3/2009,9:00 PM,8
24390,5/4/2009,9:00 PM,19
24391,5/5/2009,9:00 PM,13
24392,5/6/2009,9:00 PM,28
24393,5/7/2009,9:00 PM,26
24394,5/8/2009,9:00 PM,32
24395,5/9/2009,9:00 PM,31
24396,5/10/2009,9:00 PM,13
24397,5/11/2009,9:00 PM,19
24398,5/12/2009,9:00 PM,25
24399,5/13/2009,9:00 PM,24
24400,5/14/2009,9:00 PM,31
24401,5/15/2009,9:00 PM,35
24402,5/16/2009,9:00 PM,26
24403,5/17/2009,9:00 PM,11
24404,5/18/2009,9:00 PM,24
24405,5/19/2009,9:00 PM,22
24406,5/20/2009,9:00 PM,30
24407,5/21/2009,9:00 PM,27
24408,5/22/2009,9:00 PM,39
24409,5/23/2009,9:00 PM,35
24410,5/24/2009,9:00 PM,17
24411,5/25/2009,9:00 PM,13
24412,5/26/2009,9:00 PM,28
24413,5/27/2009,9:00 PM,31
24414,5/28/2009,9:00 PM,24
24415,5/29/2009,9:00 PM,33
24416,5/30/2009,9:00 PM,32
24417,5/31/2009,9:00 PM,18
24418,6/1/2009,9:00 PM,33
24419,6/2/2009,9:00 PM,39
24420,6/3/2009,9:00 PM,36
24421,6/4/2009,9:00 PM,28
24422,6/5/2009,9:00 PM,26
24423,6/6/2009,9:00 PM,26
24424,6/7/2009,9:00 PM,21
24425,6/8/2009,9:00 PM,43
24426,6/9/2009,9:00 PM,34
24427,6/10/2009,9:00 PM,26
24428,6/11/2009,9:00 PM,37
24429,6/12/2009,9:00 PM,48
24430,6/13/2009,9:00 PM,34
24431,6/14/2009,9:00 PM,20
24432,6/15/2009,9:00 PM,42
24433,6/16/2009,9:00 PM,33
24434,6/17/2009,9:00 PM,32
24435,6/18/2009,9:00 PM,31
24436,6/19/2009,9:00 PM,38
24437,6/20/2009,9:00 PM,41
24438,6/21/2009,9:00 PM,21
24439,6/22/2009,9:00 PM,43
24440,6/23/2009,9:00 PM,41
24441,6/24/2009,9:00 PM,42
24442,6/25/2009,9:00 PM,36
24443,6/26/2009,9:00 PM,38
24444,6/27/2009,9:00 PM,36
24445,6/28/2009,9:00 PM,19
24446,6/29/2009,9:00 PM,39
24447,6/30/2009,9:00 PM,40
24448,7/1/2009,9:00 PM,39
24449,7/2/2009,9:00 PM,38
24450,7/3/2009,9:00 PM,18
24451,7/4/2009,9:00 PM,18
24452,7/5/2009,9:00 PM,18
24453,7/6/2009,9:00 PM,35
24454,7/7/2009,9:00 PM,40
24455,7/8/2009,9:00 PM,38
24456,7/9/2009,9:00 PM,36
24457,7/10/2009,9:00 PM,41
24458,7/11/2009,9:00 PM,37
24459,7/12/2009,9:00 PM,27
24460,7/13/2009,9:00 PM,38
24461,7/14/2009,9:00 PM,37
24462,7/15/2009,9:00 PM,39
24463,7/16/2009,9:00 PM,45
24464,7/17/2009,9:00 PM,39
24465,7/18/2009,9:00 PM,34
24466,7/19/2009,9:00 PM,22
24467,7/20/2009,9:00 PM,36
24468,7/21/2009,9:00 PM,41
24469,7/22/2009,9:00 PM,46
24470,7/23/2009,9:00 PM,38
24471,7/24/2009,9:00 PM,47
24472,7/25/2009,9:00 PM,41
24473,7/26/2009,9:00 PM,30
24474,7/27/2009,9:00 PM,45
24475,7/28/2009,9:00 PM,48
24476,7/29/2009,9:00 PM,46
24477,7/30/2009,9:00 PM,48
24478,7/31/2009,9:00 PM,40
24479,8/1/2009,9:00 PM,39
24480,8/2/2009,9:00 PM,26
24481,8/3/2009,9:00 PM,45
24482,8/4/2009,9:00 PM,46
24483,8/5/2009,9:00 PM,44
24484,8/6/2009,9:00 PM,37
24485,8/7/2009,9:00 PM,39
24486,8/8/2009,9:00 PM,35
24487,8/9/2009,9:00 PM,32
24488,8/10/2009,9:00 PM,51
24489,8/11/2009,9:00 PM,51
24490,8/12/2009,9:00 PM,43
24491,8/13/2009,9:00 PM,35
24492,8/14/2009,9:00 PM,38
24493,8/15/2009,9:00 PM,37
24494,8/16/2009,9:00 PM,24
24495,8/17/2009,9:00 PM,43
24496,8/18/2009,9:00 PM,46
24497,8/19/2009,9:00 PM,38
24498,8/20/2009,9:00 PM,44
24499,8/21/2009,9:00 PM,45
24500,8/22/2009,9:00 PM,37
24501,8/23/2009,9:00 PM,21
24502,8/24/2009,9:00 PM,39
24503,8/25/2009,9:00 PM,37
24504,8/26/2009,9:00 PM,44
24505,8/27/2009,9:00 PM,39
24506,8/28/2009,9:00 PM,41
24507,8/29/2009,9:00 PM,37
24508,8/30/2009,9:00 PM,22
24509,8/31/2009,9:00 PM,31
24510,9/1/2009,9:00 PM,33
24511,9/2/2009,9:00 PM,22
24512,9/3/2009,9:00 PM,22
24513,9/4/2009,9:00 PM,21
24514,9/5/2009,9:00 PM,33
24515,9/6/2009,9:00 PM,19
24516,9/7/2009,9:00 PM,16
24517,9/8/2009,9:00 PM,31
24518,9/9/2009,9:00 PM,30
24519,9/10/2009,9:00 PM,27
24520,9/11/2009,9:00 PM,27
24521,9/12/2009,9:00 PM,29
24522,9/13/2009,9:00 PM,15
24523,9/14/2009,9:00 PM,38
24524,9/15/2009,9:00 PM,35
24525,9/16/2009,9:00 PM,32
24526,9/17/2009,9:00 PM,28
24527,9/18/2009,9:00 PM,37
24528,9/19/2009,9:00 PM,29
24529,9/20/2009,9:00 PM,14
24530,9/21/2009,9:00 PM,27
24531,9/22/2009,9:00 PM,29
24532,9/23/2009,9:00 PM,38
24533,9/24/2009,9:00 PM,34
24534,9/25/2009,9:00 PM,30
24535,9/26/2009,9:00 PM,24
24536,9/27/2009,9:00 PM,15
24537,9/28/2009,9:00 PM,28
24538,9/29/2009,9:00 PM,30
24539,9/30/2009,9:00 PM,25
24540,10/1/2009,9:00 PM,24
24541,10/2/2009,9:00 PM,30
24542,10/3/2009,9:00 PM,29
24543,10/4/2009,9:00 PM,13
24544,10/5/2009,9:00 PM,25
24545,10/6/2009,9:00 PM,29
24546,10/7/2009,9:00 PM,25
24547,10/8/2009,9:00 PM,24
24548,10/9/2009,9:00 PM,36
24549,10/10/2009,9:00 PM,25
24550,10/11/2009,9:00 PM,11
24551,10/12/2009,9:00 PM,19
24552,10/13/2009,9:00 PM,25
24553,10/14/2009,9:00 PM,23
24554,10/15/2009,9:00 PM,21
24555,10/16/2009,9:00 PM,23
24556,10/17/2009,9:00 PM,21
24557,10/18/2009,9:00 PM,10
24558,10/19/2009,9:00 PM,22
24559,10/20/2009,9:00 PM,26
24560,10/21/2009,9:00 PM,21
24561,10/22/2009,9:00 PM,19
24562,10/23/2009,9:00 PM,26
24563,10/24/2009,9:00 PM,28
24564,10/25/2009,9:00 PM,10
24565,10/26/2009,9:00 PM,20
24566,10/27/2009,9:00 PM,21
24567,10/28/2009,9:00 PM,24
24568,10/29/2009,9:00 PM,22
24569,10/30/2009,9:00 PM,23
24570,10/31/2009,9:00 PM,24
24571,11/1/2009,9:00 PM,10
24572,11/2/2009,9:00 PM,22
24573,11/3/2009,9:00 PM,22
24574,11/4/2009,9:00 PM,23
24575,11/5/2009,9:00 PM,19
24576,11/6/2009,9:00 PM,23
24577,11/7/2009,9:00 PM,21
24578,11/8/2009,9:00 PM,10
24579,11/9/2009,9:00 PM,19
24580,11/10/2009,9:00 PM,29
24581,11/11/2009,9:00 PM,21
24582,11/12/2009,9:00 PM,20
24583,11/13/2009,9:00 PM,25
24584,11/14/2009,9:00 PM,22
24585,11/15/2009,9:00 PM,11
24586,11/16/2009,9:00 PM,25
24587,11/17/2009,9:00 PM,24
24588,11/18/2009,9:00 PM,27
24589,11/19/2009,9:00 PM,19
24590,11/20/2009,9:00 PM,25
24591,11/21/2009,9:00 PM,23
24592,11/22/2009,9:00 PM,11
24593,11/23/2009,9:00 PM,20
24594,11/24/2009,9:00 PM,27
24595,11/25/2009,9:00 PM,22
24596,11/26/2009,9:00 PM,11
24597,11/27/2009,9:00 PM,12
24598,11/28/2009,9:00 PM,23
24599,11/29/2009,9:00 PM,10
24600,11/30/2009,9:00 PM,21
24601,12/1/2009,9:00 PM,24
24602,12/2/2009,9:00 PM,23
24603,12/3/2009,9:00 PM,24
24604,12/4/2009,9:00 PM,26
24605,12/5/2009,9:00 PM,22
24606,12/6/2009,9:00 PM,11
24607,12/7/2009,9:00 PM,25
24608,12/8/2009,9:00 PM,24
24609,12/9/2009,9:00 PM,24
24610,12/10/2009,9:00 PM,21
24611,12/11/2009,9:00 PM,23
24612,12/12/2009,9:00 PM,22
24613,12/13/2009,9:00 PM,11
24614,12/14/2009,9:00 PM,24
24615,12/15/2009,9:00 PM,23
24616,12/16/2009,9:00 PM,22
24617,12/17/2009,9:00 PM,20
24618,12/18/2009,9:00 PM,22
24619,12/19/2009,9:00 PM,12
24620,12/20/2009,9:00 PM,11
24621,12/21/2009,9:00 PM,12
24622,12/22/2009,9:00 PM,12
24623,12/23/2009,9:00 PM,12
24624,12/24/2009,9:00 PM,12
24625,12/25/2009,9:00 PM,12
24626,12/26/2009,9:00 PM,22
24627,12/27/2009,9:00 PM,11
24628,12/28/2009,9:00 PM,20
24629,12/29/2009,9:00 PM,21
24630,12/30/2009,9:00 PM,22
24631,12/31/2009,9:00 PM,11
24632,1/1/2010,9:00 PM,11
24633,1/2/2010,9:00 PM,23
24634,1/3/2010,9:00 PM,11
24635,1/4/2010,9:00 PM,23
24636,1/5/2010,9:00 PM,24
24637,1/6/2010,9:00 PM,24
24638,1/7/2010,9:00 PM,21
24639,1/8/2010,9:00 PM,22
24640,1/9/2010,9:00 PM,22
24641,1/10/2010,9:00 PM,11
24642,1/11/2010,9:00 PM,26
24643,1/12/2010,9:00 PM,23
24644,1/13/2010,9:00 PM,23
24645,1/14/2010,9:00 PM,25
24646,1/15/2010,9:00 PM,26
24647,1/16/2010,9:00 PM,23
24648,1/17/2010,9:00 PM,12
24649,1/18/2010,9:00 PM,12
24650,1/19/2010,9:00 PM,29
24651,1/20/2010,9:00 PM,23
24652,1/21/2010,9:00 PM,23
24653,1/22/2010,9:00 PM,26
24654,1/23/2010,9:00 PM,26
24655,1/24/2010,9:00 PM,11
24656,1/25/2010,9:00 PM,22
24657,1/26/2010,9:00 PM,25
24658,1/27/2010,9:00 PM,23
24659,1/28/2010,9:00 PM,22
24660,1/29/2010,9:00 PM,25
24661,1/30/2010,9:00 PM,11
24662,1/31/2010,9:00 PM,12
24663,2/1/2010,9:00 PM,23
24664,2/2/2010,9:00 PM,22
24665,2/3/2010,9:00 PM,21
24666,2/4/2010,9:00 PM,22
24667,2/5/2010,9:00 PM,11
24668,2/6/2010,9:00 PM,11
24669,2/7/2010,9:00 PM,11
24670,2/8/2010,9:00 PM,11
24671,2/9/2010,9:00 PM,11
24672,2/10/2010,9:00 PM,11
24673,2/11/2010,9:00 PM,11
24674,2/12/2010,9:00 PM,11
24675,2/13/2010,9:00 PM,11
24676,2/14/2010,9:00 PM,12
24677,2/15/2010,9:00 PM,17
24678,2/16/2010,9:00 PM,19
24679,2/17/2010,9:00 PM,24
24680,2/18/2010,9:00 PM,24
24681,2/19/2010,9:00 PM,24
24682,2/20/2010,9:00 PM,22
24683,2/21/2010,9:00 PM,11
24684,2/22/2010,9:00 PM,24
24685,2/23/2010,9:00 PM,24
24686,2/24/2010,9:00 PM,24
24687,2/25/2010,9:00 PM,23
24688,2/26/2010,9:00 PM,25
24689,2/27/2010,9:00 PM,22
24690,2/28/2010,9:00 PM,12
24691,3/1/2010,9:00 PM,20
24692,3/2/2010,9:00 PM,25
24693,3/3/2010,9:00 PM,23
24694,3/4/2010,9:00 PM,24
24695,3/5/2010,9:00 PM,26
24696,3/6/2010,9:00 PM,23
24697,3/7/2010,9:00 PM,11
24698,3/8/2010,9:00 PM,24
24699,3/9/2010,9:00 PM,23
24700,3/10/2010,9:00 PM,20
24701,3/11/2010,9:00 PM,24
24702,3/12/2010,9:00 PM,23
24703,3/13/2010,9:00 PM,23
24704,3/14/2010,9:00 PM,11
24705,3/15/2010,9:00 PM,28
24706,3/16/2010,9:00 PM,30
24707,3/17/2010,9:00 PM,27
24708,3/18/2010,9:00 PM,31
24709,3/19/2010,9:00 PM,27
24710,3/20/2010,9:00 PM,30
24711,3/21/2010,9:00 PM,14
24712,3/22/2010,9:00 PM,29
24713,3/23/2010,9:00 PM,27
24714,3/24/2010,9:00 PM,29
24715,3/25/2010,9:00 PM,27
24716,3/26/2010,9:00 PM,25
24717,3/27/2010,9:00 PM,24
24718,3/28/2010,9:00 PM,13
24719,3/29/2010,9:00 PM,19
24720,3/30/2010,9:00 PM,20
24721,3/31/2010,9:00 PM,23
24722,4/1/2010,9:00 PM,27
24723,4/2/2010,9:00 PM,28
24724,4/3/2010,9:00 PM,26
24725,4/4/2010,9:00 PM,12
24726,4/5/2010,9:00 PM,34
24727,4/6/2010,9:00 PM,38
24728,4/7/2010,9:00 PM,38
24729,4/8/2010,9:00 PM,29
24730,4/9/2010,9:00 PM,26
24731,4/10/2010,9:00 PM,28
24732,4/11/2010,9:00 PM,16
24733,4/12/2010,9:00 PM,30
24734,4/13/2010,9:00 PM,28
24735,4/14/2010,9:00 PM,31
24736,4/15/2010,9:00 PM,29
24737,4/16/2010,9:00 PM,31
24738,4/17/2010,9:00 PM,27
24739,4/18/2010,9:00 PM,15
24740,4/19/2010,9:00 PM,26
24741,4/20/2010,9:00 PM,33
24742,4/21/2010,9:00 PM,29
24743,4/22/2010,9:00 PM,29
24744,4/23/2010,9:00 PM,30
24745,4/24/2010,9:00 PM,27
24746,4/25/2010,9:00 PM,15
24747,4/26/2010,9:00 PM,29
24748,4/27/2010,9:00 PM,31
24749,4/28/2010,9:00 PM,26
24750,4/29/2010,9:00 PM,32
24751,4/30/2010,9:00 PM,39
24752,5/1/2010,9:00 PM,32
24753,5/2/2010,9:00 PM,23
24754,5/3/2010,9:00 PM,32
24755,5/4/2010,9:00 PM,35
24756,5/5/2010,9:00 PM,32
24757,5/6/2010,9:00 PM,36
24758,5/7/2010,9:00 PM,33
24759,5/8/2010,9:00 PM,29
24760,5/9/2010,9:00 PM,15
24761,5/10/2010,9:00 PM,30
24762,5/11/2010,9:00 PM,25
24763,5/12/2010,9:00 PM,30
24764,5/13/2010,9:00 PM,26
24765,5/14/2010,9:00 PM,37
24766,5/15/2010,9:00 PM,31
24767,5/16/2010,9:00 PM,20
24768,5/17/2010,9:00 PM,25
24769,5/18/2010,9:00 PM,27
24770,5/19/2010,9:00 PM,33
24771,5/20/2010,9:00 PM,32
24772,5/21/2010,9:00 PM,36
24773,5/22/2010,9:00 PM,29
24774,5/23/2010,9:00 PM,17
24775,5/24/2010,9:00 PM,30
24776,5/25/2010,9:00 PM,32
24777,5/26/2010,9:00 PM,36
24778,5/27/2010,9:00 PM,41
24779,5/28/2010,9:00 PM,33
24780,5/29/2010,9:00 PM,31
24781,5/30/2010,9:00 PM,23
24782,5/31/2010,9:00 PM,24
24783,6/1/2010,9:00 PM,35
24784,6/2/2010,9:00 PM,44
24785,6/3/2010,9:00 PM,34
24786,6/4/2010,9:00 PM,46
24787,6/5/2010,9:00 PM,44
24788,6/6/2010,9:00 PM,18
24789,6/7/2010,9:00 PM,32
24790,6/8/2010,9:00 PM,33
24791,6/9/2010,9:00 PM,37
24792,6/10/2010,9:00 PM,40
24793,6/11/2010,9:00 PM,38
24794,6/12/2010,9:00 PM,38
24795,6/13/2010,9:00 PM,27
24796,6/14/2010,9:00 PM,35
24797,6/15/2010,9:00 PM,35
24798,6/16/2010,9:00 PM,39
24799,6/17/2010,9:00 PM,38
24800,6/18/2010,9:00 PM,38
24801,6/19/2010,9:00 PM,43
24802,6/20/2010,9:00 PM,27
24803,6/21/2010,9:00 PM,48
24804,6/22/2010,9:00 PM,46
24805,6/23/2010,9:00 PM,51
24806,6/24/2010,9:00 PM,47
24807,6/25/2010,9:00 PM,47
24808,6/26/2010,9:00 PM,47
24809,6/27/2010,9:00 PM,31
24810,6/28/2010,9:00 PM,41
24811,6/29/2010,9:00 PM,40
24812,6/30/2010,9:00 PM,30
24813,7/1/2010,9:00 PM,36
24814,7/2/2010,9:00 PM,41
24815,7/3/2010,9:00 PM,38
24816,7/4/2010,9:00 PM,27
24817,7/5/2010,9:00 PM,31
24818,7/6/2010,9:00 PM,50
24819,7/7/2010,9:00 PM,48
24820,7/8/2010,9:00 PM,43
24821,7/9/2010,9:00 PM,49
24822,7/10/2010,9:00 PM,38
24823,7/11/2010,9:00 PM,22
24824,7/12/2010,9:00 PM,39
24825,7/13/2010,9:00 PM,35
24826,7/14/2010,9:00 PM,41
24827,7/15/2010,9:00 PM,46
24828,7/16/2010,9:00 PM,50
24829,7/17/2010,9:00 PM,45
24830,7/18/2010,9:00 PM,33
24831,7/19/2010,9:00 PM,42
24832,7/20/2010,9:00 PM,48
24833,7/21/2010,9:00 PM,52
24834,7/22/2010,9:00 PM,44
24835,7/23/2010,9:00 PM,56
24836,7/24/2010,9:00 PM,51
24837,7/25/2010,9:00 PM,32
24838,7/26/2010,9:00 PM,41
24839,7/27/2010,9:00 PM,48
24840,7/28/2010,9:00 PM,46
24841,7/29/2010,9:00 PM,39
24842,7/30/2010,9:00 PM,44
24843,7/31/2010,9:00 PM,34
24844,8/1/2010,9:00 PM,22
24845,8/2/2010,9:00 PM,41
24846,8/3/2010,9:00 PM,39
24847,8/4/2010,9:00 PM,48
24848,8/5/2010,9:00 PM,
24849,8/6/2010,9:00 PM,24
24850,8/7/2010,9:00 PM,37
24851,8/8/2010,9:00 PM,25
24852,8/9/2010,9:00 PM,48
24853,8/10/2010,9:00 PM,
24854,Date,9:30 PM,9:30 PM
24855,1/11/2009,9:30 PM,9
24856,1/12/2009,9:30 PM,12
24857,1/13/2009,9:30 PM,21
24858,1/14/2009,9:30 PM,14
24859,1/15/2009,9:30 PM,11
24860,1/16/2009,9:30 PM,21
24861,1/17/2009,9:30 PM,22
24862,1/18/2009,9:30 PM,9
24863,1/19/2009,9:30 PM,9
24864,1/20/2009,9:30 PM,9
24865,1/21/2009,9:30 PM,10
24866,1/22/2009,9:30 PM,11
24867,1/23/2009,9:30 PM,20
24868,1/24/2009,9:30 PM,20
24869,1/25/2009,9:30 PM,7
24870,1/26/2009,9:30 PM,14
24871,1/27/2009,9:30 PM,9
24872,1/28/2009,9:30 PM,9
24873,1/29/2009,9:30 PM,14
24874,1/30/2009,9:30 PM,20
24875,1/31/2009,9:30 PM,20
24876,2/1/2009,9:30 PM,8
24877,2/2/2009,9:30 PM,9
24878,2/3/2009,9:30 PM,10
24879,2/4/2009,9:30 PM,9
24880,2/5/2009,9:30 PM,9
24881,2/6/2009,9:30 PM,21
24882,2/7/2009,9:30 PM,19
24883,2/8/2009,9:30 PM,8
24884,2/9/2009,9:30 PM,8
24885,2/10/2009,9:30 PM,10
24886,2/11/2009,9:30 PM,8
24887,2/12/2009,9:30 PM,11
24888,2/13/2009,9:30 PM,21
24889,2/14/2009,9:30 PM,19
24890,2/15/2009,9:30 PM,8
24891,2/16/2009,9:30 PM,9
24892,2/17/2009,9:30 PM,9
24893,2/18/2009,9:30 PM,8
24894,2/19/2009,9:30 PM,10
24895,2/20/2009,9:30 PM,22
24896,2/21/2009,9:30 PM,18
24897,2/22/2009,9:30 PM,9
24898,2/23/2009,9:30 PM,10
24899,2/24/2009,9:30 PM,9
24900,2/25/2009,9:30 PM,9
24901,2/26/2009,9:30 PM,11
24902,2/27/2009,9:30 PM,19
24903,2/28/2009,9:30 PM,19
24904,3/1/2009,9:30 PM,9
24905,3/2/2009,9:30 PM,9
24906,3/3/2009,9:30 PM,9
24907,3/4/2009,9:30 PM,8
24908,3/5/2009,9:30 PM,11
24909,3/6/2009,9:30 PM,23
24910,3/7/2009,9:30 PM,21
24911,3/8/2009,9:30 PM,11
24912,3/9/2009,9:30 PM,8
24913,3/10/2009,9:30 PM,9
24914,3/11/2009,9:30 PM,10
24915,3/12/2009,9:30 PM,10
24916,3/13/2009,9:30 PM,20
24917,3/14/2009,9:30 PM,21
24918,3/15/2009,9:30 PM,8
24919,3/16/2009,9:30 PM,10
24920,3/17/2009,9:30 PM,9
24921,3/18/2009,9:30 PM,12
24922,3/19/2009,9:30 PM,8
24923,3/20/2009,9:30 PM,20
24924,3/21/2009,9:30 PM,20
24925,3/22/2009,9:30 PM,9
24926,3/23/2009,9:30 PM,11
24927,3/24/2009,9:30 PM,9
24928,3/25/2009,9:30 PM,10
24929,3/26/2009,9:30 PM,8
24930,3/27/2009,9:30 PM,22
24931,3/28/2009,9:30 PM,19
24932,3/29/2009,9:30 PM,9
24933,3/30/2009,9:30 PM,9
24934,3/31/2009,9:30 PM,8
24935,4/1/2009,9:30 PM,9
24936,4/2/2009,9:30 PM,11
24937,4/3/2009,9:30 PM,20
24938,4/4/2009,9:30 PM,21
24939,4/5/2009,9:30 PM,11
24940,4/6/2009,9:30 PM,9
24941,4/7/2009,9:30 PM,13
24942,4/8/2009,9:30 PM,9
24943,4/9/2009,9:30 PM,8
24944,4/10/2009,9:30 PM,22
24945,4/11/2009,9:30 PM,19
24946,4/12/2009,9:30 PM,8
24947,4/13/2009,9:30 PM,9
24948,4/14/2009,9:30 PM,11
24949,4/15/2009,9:30 PM,9
24950,4/16/2009,9:30 PM,8
24951,4/17/2009,9:30 PM,25
24952,4/18/2009,9:30 PM,20
24953,4/19/2009,9:30 PM,12
24954,4/20/2009,9:30 PM,10
24955,4/21/2009,9:30 PM,13
24956,4/22/2009,9:30 PM,9
24957,4/23/2009,9:30 PM,12
24958,4/24/2009,9:30 PM,24
24959,4/25/2009,9:30 PM,28
24960,4/26/2009,9:30 PM,19
24961,4/27/2009,9:30 PM,25
24962,4/28/2009,9:30 PM,29
24963,4/29/2009,9:30 PM,10
24964,4/30/2009,9:30 PM,14
24965,5/1/2009,9:30 PM,32
24966,5/2/2009,9:30 PM,23
24967,5/3/2009,9:30 PM,9
24968,5/4/2009,9:30 PM,10
24969,5/5/2009,9:30 PM,8
24970,5/6/2009,9:30 PM,13
24971,5/7/2009,9:30 PM,16
24972,5/8/2009,9:30 PM,28
24973,5/9/2009,9:30 PM,30
24974,5/10/2009,9:30 PM,14
24975,5/11/2009,9:30 PM,11
24976,5/12/2009,9:30 PM,12
24977,5/13/2009,9:30 PM,13
24978,5/14/2009,9:30 PM,19
24979,5/15/2009,9:30 PM,32
24980,5/16/2009,9:30 PM,28
24981,5/17/2009,9:30 PM,11
24982,5/18/2009,9:30 PM,13
24983,5/19/2009,9:30 PM,14
24984,5/20/2009,9:30 PM,17
24985,5/21/2009,9:30 PM,20
24986,5/22/2009,9:30 PM,35
24987,5/23/2009,9:30 PM,36
24988,5/24/2009,9:30 PM,17
24989,5/25/2009,9:30 PM,12
24990,5/26/2009,9:30 PM,14
24991,5/27/2009,9:30 PM,17
24992,5/28/2009,9:30 PM,18
24993,5/29/2009,9:30 PM,31
24994,5/30/2009,9:30 PM,31
24995,5/31/2009,9:30 PM,18
24996,6/1/2009,9:30 PM,21
24997,6/2/2009,9:30 PM,22
24998,6/3/2009,9:30 PM,22
24999,6/4/2009,9:30 PM,16
25000,6/5/2009,9:30 PM,25
25001,6/6/2009,9:30 PM,26
25002,6/7/2009,9:30 PM,21
25003,6/8/2009,9:30 PM,30
25004,6/9/2009,9:30 PM,18
25005,6/10/2009,9:30 PM,19
25006,6/11/2009,9:30 PM,28
25007,6/12/2009,9:30 PM,41
25008,6/13/2009,9:30 PM,33
25009,6/14/2009,9:30 PM,21
25010,6/15/2009,9:30 PM,28
25011,6/16/2009,9:30 PM,19
25012,6/17/2009,9:30 PM,19
25013,6/18/2009,9:30 PM,20
25014,6/19/2009,9:30 PM,38
25015,6/20/2009,9:30 PM,39
25016,6/21/2009,9:30 PM,21
25017,6/22/2009,9:30 PM,30
25018,6/23/2009,9:30 PM,26
25019,6/24/2009,9:30 PM,30
